"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://teksea.net/wp-content/uploads/2026/03/consoles_e_mesas_de_controle-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.108","",""
"https://teksea.net/wp-content/uploads/2026/03/ccm_centro_de_controle_de_motores-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.073","",""
"https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.081","",""
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_3.webp","image/webp","200","OK","Indexable","","0","0.098","",""
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_5.webp","image/webp","200","OK","Indexable","","0","0.099","",""
"https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/","text/html; charset=UTF-8","200","OK","Indexable","","12","0.149","",""
"https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/","text/html; charset=UTF-8","200","OK","Indexable","","12","0.124","",""
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_6.webp","image/webp","200","OK","Indexable","","0","0.038","",""
"https://mostrabidbrasil.com/","text/html; charset=UTF-8","200","OK","Indexable","","2","0.746","",""
"https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/","text/html; charset=UTF-8","200","OK","Indexable","","12","0.109","",""
"https://teksea.net/produto/ccm-centro-de-controle-de-motores/","text/html; charset=UTF-8","200","OK","Indexable","","8","1.006","",""
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_2.webp","image/webp","200","OK","Indexable","","0","0.040","",""
"https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/","text/html; charset=UTF-8","200","OK","Indexable","","12","0.132","",""
"https://teksea.net/wp-content/uploads/2026/03/display_ecdis-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.039","",""
"https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.036","",""
"https://teksea.net/wp-content/uploads/2026/03/radares-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.107","",""
"https://teksea.net/wp-content/uploads/2026/03/CRSL-0030-871x1024.webp","image/webp","200","OK","Indexable","","0","0.120","",""
"https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques.webp","image/webp","200","OK","Indexable","","0","0.121","",""
"https://teksea.net/wp-content/uploads/2026/03/scr_igbt_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.108","",""
"https://teksea.net/wp-content/uploads/2026/03/kral_display_e_unidade_de_processamento_bem500.webp","image/webp","200","OK","Indexable","","0","0.123","",""
"https://teksea.net/wp-content/uploads/2026/03/IMG-certificados.svg","image/svg+xml","200","OK","Indexable","","0","0.124","",""
"https://teksea.net/wp-content/uploads/2026/03/IMG-catalogo.svg","image/svg+xml","200","OK","Indexable","","0","0.116","",""
"https://teksea.net/wp-content/uploads/2026/03/IMG-manuais.svg","image/svg+xml","200","OK","Indexable","","0","0.113","",""
"https://teksea.net/wp-content/uploads/2026/03/tps125p_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.044","",""
"https://teksea.net/noticias/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","7","1.020","",""
"https://teksea.net/wp-content/uploads/2026/03/ihm_nlc_2_1.webp","image/webp","200","OK","Indexable","","0","0.076","",""
"https://teksea.net/wp-content/uploads/2026/03/teknav_nlc_painel_luzes_de_navega_o_e_sinaliza_o.webp","image/webp","200","OK","Indexable","","0","0.089","",""
"https://teksea.net/wp-content/uploads/2026/03/modulo_dc_1_1.webp","image/webp","200","OK","Indexable","","0","0.070","",""
"https://teksea.net/wp-content/uploads/2026/03/modulo_ac_1_1.webp","image/webp","200","OK","Indexable","","0","0.079","",""
"https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/","text/html; charset=UTF-8","200","OK","Indexable","","12","0.197","",""
"https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos.webp","image/webp","200","OK","Indexable","","0","0.041","",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-post-info.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","0","0.076","",""
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:manual","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","7","0.954","",""
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","0","0.111","",""
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/download-manager/assets/wpdm-iconfont/css/wpdm-icons.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","0","0.044","",""
"https://teksea.net/wp-content/plugins/download-manager/assets/modal/wpdm-modal.min.css?ver=3.3.62","text/css; charset=utf-8","200","OK","Indexable","","0","0.120","",""
"https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/plugins/download-manager/assets/css/front-dark.min.css?ver=3.3.62&wpr_t=1783432579","text/css; charset=utf-8","200","OK","Indexable","","0","0.090","",""
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:catalogo","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","7","1.061","",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-post-navigation.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","0","0.086","",""
"https://teksea.net/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1783441923","text/css; charset=utf-8","200","OK","Indexable","","0","0.083","",""
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","0","0.098","",""
"https://teksea.net/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","0","0.096","",""
"https://teksea.net/wp-content/uploads/elementor/css/post-42.css?ver=1783441924","text/css; charset=utf-8","200","OK","Indexable","","0","0.103","",""
"https://teksea.net/wp-content/cache/min/1/wp-content/themes/hello-elementor/assets/css/header-footer.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","0","0.094","",""
"https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/plugins/download-manager/assets/css/front.min.css?ver=3.3.62&wpr_t=1783432579","text/css; charset=utf-8","200","OK","Indexable","","0","0.107","",""
"https://teksea.net/wp-includes/blocks/paragraph/style.min.css?ver=7.0","text/css; charset=utf-8","200","OK","Indexable","","0","0.120","",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","0","0.088","",""
"https://teksea.net/wp-content/cache/fonts/1/google-fonts/css/1/a/d/6af3f99c08f6a36b5997e9266be13.css","text/css; charset=utf-8","200","OK","Indexable","","0","0.080","",""
"https://teksea.net/wp-content/uploads/elementor/css/custom-frontend.min.css?ver=1783441923","text/css; charset=utf-8","200","OK","Indexable","","0","0.075","",""
"https://teksea.net/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","0","0.093","",""
"https://teksea.net/wp-content/cache/min/1/kpr6vgf.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","0","0.098","",""
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-search/assets/css/jet-search.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","0","0.091","",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-search.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","0","0.036","",""
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","0","0.090","",""
"https://teksea.net/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","0","0.089","",""
"https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/plugins/jet-search/assets/lib/chosen/chosen.min.css?ver=1.8.7&wpr_t=1783432579","text/css; charset=utf-8","200","OK","Indexable","","0","0.088","",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-form.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","0","0.083","",""
"https://teksea.net/2026/04/07/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","6","0.942","",""
"https://teksea.net/wp-content/uploads/elementor/css/post-2286.css?ver=1783441924","text/css; charset=utf-8","200","OK","Indexable","","0","0.098","",""
"https://teksea.net/wp-content/uploads/elementor/css/custom-apple-webkit.min.css?ver=1783441923","text/css; charset=utf-8","200","OK","Indexable","","0","0.092","",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-off-canvas.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","0","0.095","",""
"https://teksea.net/wp-content/uploads/elementor/css/post-1003.css?ver=1783443379","text/css; charset=utf-8","200","OK","Indexable","","0","0.091","",""
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","0","0.119","",""
"https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/uploads/elementor/css/post-44.css?ver=1783441924&wpr_t=1783432579","text/css; charset=utf-8","200","OK","Indexable","","0","0.108","",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","0","0.125","",""
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","0","0.082","",""
"https://teksea.net/wp-content/uploads/elementor/css/post-21.css?ver=1783441923","text/css; charset=utf-8","200","OK","Indexable","","0","0.092","",""
"https://teksea.net/wp-content/cache/min/1/wp-content/themes/hello-elementor/assets/css/theme.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","0","0.089","",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-breadcrumbs.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","0","0.084","",""
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/css/frontend.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","0","0.087","",""
"https://teksea.net/wp-content/uploads/elementor/css/post-1311.css?ver=1783441924","text/css; charset=utf-8","200","OK","Indexable","","0","0.102","",""
"https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic|Inter%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap","text/css; charset=utf-8","200","OK","Indexable","","0","0.099","",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","0","0.079","",""
"https://teksea.net/wp-content/cache/min/1/wp-content/themes/hello-elementor/assets/css/reset.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","0","0.085","",""
"https://teksea.net/wp-content/uploads/2026/03/thor_monitoramento_remoto.webp","image/webp","200","OK","Indexable","","0","0.087","",""
"https://teksea.net/wp-content/uploads/2026/03/bms_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.130","",""
"https://teksea.net/wp-content/uploads/2026/03/tekcharger_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.089","",""
"https://teksea.net/wp-content/uploads/2026/02/image_nossa_equipe.webp","image/webp","200","OK","Indexable","","0","0.086","",""
"https://teksea.net/wp-content/uploads/2026/03/image_manufacturing_assessment_american_bureau_shipping2_1x.webp","image/webp","200","OK","Indexable","","0","0.099","",""
"https://teksea.net/wp-content/uploads/2026/03/image_design_assessment_american_bureau_shipping_teksea_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.066","",""
"https://teksea.net/wp-content/uploads/2026/03/image_certificado_carregadores_de_baterias_tekcharger_bureau_veritas_teksea_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.105","",""
"https://teksea.net/wp-content/uploads/2026/03/image_type_approval_certificate_bridge_navigational_watch_alarm_system_abs_teksea_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.085","",""
"https://teksea.net/wp-content/uploads/2026/03/image_manufacturing_assessment_american_bureau_shipping_1x.webp","image/webp","200","OK","Indexable","","0","0.110","",""
"https://teksea.net/wp-content/uploads/2026/03/image_ohs_835480_sistema_de_gest_o_de_saude_e_seguran_a_ocupacional_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.037","",""
"https://teksea.net/videos/tekmation-thor-monitoramento-inteligente-para-telecomunicacoes/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.106","",""
"https://teksea.net/wp-content/uploads/2026/03/image_certificado_tps48300_page_0001_1.webp","image/webp","200","OK","Indexable","","0","0.116","",""
"https://teksea.net/wp-content/uploads/2026/03/image_fm_612678_sistema_de_gesta_o_da_qualidade.webp","image/webp","200","OK","Indexable","","0","0.151","",""
"https://teksea.net/produto/tekcharger-swm/","text/html; charset=UTF-8","200","OK","Indexable","","20","0.100","",""
"https://teksea.net/wp-content/uploads/2026/03/image_el_cs_200037_page_0001_1.webp","image/webp","200","OK","Indexable","","0","0.104","",""
"https://teksea.net/wp-content/uploads/2026/03/image_ensaios_clim_ticos_linha_tekpower_inpe_teksea_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.098","",""
"https://teksea.net/wp-content/uploads/2026/02/image_parceria_com_universidades.webp","image/webp","200","OK","Indexable","","0","0.124","",""
"https://teksea.net/wp-content/uploads/2026/03/image_certificate_for_battery_and_accessories_bureau_veritas_1x.webp","image/webp","200","OK","Indexable","","0","0.084","",""
"https://teksea.net/wp-content/uploads/2026/03/image_ensaios_de_vibra_o_linha_tekpower_ibec_teksea_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.093","",""
"https://teksea.net/wp-content/uploads/2026/03/image_acceptance_test_certificate_automa_o_rina_teksea_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.111","",""
"https://teksea.net/wp-content/uploads/2026/03/image_type_approval_certificate_automa_o_accu_e_abcu_abs_teksea_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.107","",""
"https://teksea.net/wp-content/uploads/2026/03/image_ensaios_de_choque_linha_tekpower_inpe_teksea_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.137","",""
"https://teksea.net/wp-content/uploads/2026/02/image_laborat_rios.webp","image/webp","200","OK","Indexable","","0","0.082","",""
"https://teksea.net/wp-content/uploads/2026/03/image_technical_report_page_0001_1.webp","image/webp","200","OK","Indexable","","0","0.091","",""
"https://teksea.net/wp-content/uploads/2026/03/image_ensaios_de_emi_emc_linha_tekpower_inpe_teksea_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.095","",""
"https://teksea.net/wp-content/uploads/2026/03/image_ems_835479_ssitema_de_gest_o_ambiental_1x_1_1x.webp","image/webp","200","OK","Indexable","","0","0.090","",""
"https://teksea.net/wp-content/uploads/2026/03/gradil_tekbox_1.webp","image/webp","200","OK","Indexable","","0","0.090","",""
"https://maps.google.com/maps?q=<p>Av.%20Santos%20Dumont%2C%20s%2Fn%20-%20Tapera%2C%20Florianópolis%20-%20SC%2C%2088047-400<%2Fp>&t=m&z=14&output=embed&iwloc=near","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.198","https://www.google.com/maps/embed?origin=mfe&pb=!1m4!2m1!1s<p>Av.+Santos+Dumont,+s/n+-+Tapera,+Florianópolis+-+SC,+88047-400</p>!5e0!6i14","HTTP Redirect"
"https://teksea.net/wp-content/uploads/2026/03/tps125_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.093","",""
"https://teksea.net/wp-content/uploads/2026/03/CRSL-0030.webp","image/webp","200","OK","Indexable","","0","0.089","",""
"https://teksea.net/wp-content/uploads/2026/03/page_iot1_1.webp","image/webp","200","OK","Indexable","","0","0.047","",""
"https://teksea.net/wp-content/uploads/2026/03/tks_png_page_empur_iamcs_1.webp","image/webp","200","OK","Indexable","","0","0.113","",""
"https://teksea.net/videos/tekpower-tps-retificador-carregador/","text/html; charset=UTF-8","200","OK","Indexable","","9","0.116","",""
"https://teksea.net/wp-content/uploads/2026/03/ind_stria_pain_is_de_distribui_o_el_trica.webp","image/webp","200","OK","Indexable","","0","0.099","",""
"https://teksea.net/wp-content/uploads/2026/03/consoles_e_mesas_de_controle.webp","image/webp","200","OK","Indexable","","0","0.079","",""
"https://maps.google.com/maps?q=<p>Distrito%20Anhembi%2C%20São%20Paulo<%2Fp>&t=m&z=14&output=embed&iwloc=near","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.079","https://www.google.com/maps/embed?origin=mfe&pb=!1m4!2m1!1s<p>Distrito+Anhembi,+São+Paulo</p>!5e0!6i14","HTTP Redirect"
"https://teksea.net/subcategoria/navegacao-e-comunicacao/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.100","",""
"https://teksea.net/2026/03/25/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","9","0.906","",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_z_series-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.047","",""
"https://teksea.net/produto/kral-bombas-z-series/","text/html; charset=UTF-8","200","OK","Indexable","","12","0.054","",""
"https://teksea.net/produto/vhf-icom-m506/","text/html; charset=UTF-8","200","OK","Indexable","","18","0.106","",""
"https://teksea.net/wp-content/uploads/2026/03/vhf_icom_m506-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.044","",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_l-1-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.043","",""
"https://fiesc.com.br/pt-br/scexpodefense","text/html; charset=UTF-8","200","OK","Indexable","","2","2.119","",""
"https://teksea.net/wp-content/uploads/2026/03/motor_h_eco-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.088","",""
"https://teksea.net/wp-content/uploads/2026/03/tps48_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.038","",""
"https://teksea.net/wp-content/uploads/2026/03/thor_monitoramento_remoto-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.096","",""
"https://teksea.net/produto/kral-bombas-serie-l/","text/html; charset=UTF-8","200","OK","Indexable","","16","0.120","",""
"https://teksea.net/produto/retificador-carregador-chaveado-tps-48/","text/html; charset=UTF-8","200","OK","Indexable","","10","0.100","",""
"https://maps.google.com/maps?q=<p>New%20Orleans%2C%20LA<%2Fp>&t=m&z=14&output=embed&iwloc=near","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.079","https://www.google.com/maps/embed?origin=mfe&pb=!1m4!2m1!1s<p>New+Orleans,+LA</p>!5e0!6i14","HTTP Redirect"
"https://maps.google.com/maps?q=<p>Fort%20Lauderdale<%2Fp>&t=m&z=14&output=embed&iwloc=near","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.075","https://www.google.com/maps/embed?origin=mfe&pb=!1m4!2m1!1s<p>Fort+Lauderdale</p>!5e0!6i14","HTTP Redirect"
"https://teksea.net/produto/motor-h-eco/","text/html; charset=UTF-8","200","OK","Indexable","","18","1.027","",""
"https://teksea.net/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.3","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.043","",""
"https://static.cloudflareinsights.com/beacon.min.js/v4513226cdae34746b4dedf0b4dfa099e1781791509496","text/javascript;charset=UTF-8","200","OK","Indexable","","0","0.096","",""
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-smart-filters/assets/js/public.js?ver=1782299658","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.037","",""
"https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_14001.webp","image/webp","200","OK","Indexable","","0","0.098","",""
"https://teksea.net/entrega-de-sistemas-de-energia-a-eletrobras-furnas/","text/html; charset=UTF-8","200","OK","Indexable","","20","0.112","",""
"https://teksea.net/teksea-obtem-certificacao-iso-450012018-e-fortalece-sua-cultura-de-saude-e-seguranca-no-trabalho/","text/html; charset=UTF-8","200","OK","Indexable","","20","0.102","",""
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_7.webp","image/webp","200","OK","Indexable","","0","0.037","",""
"https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_45001.webp","image/webp","200","OK","Indexable","","0","0.038","",""
"https://teksea.net/teksea-conquista-certificacao-iso-140012015-e-reforca-seu-compromisso-com-a-sustentabilidade-e-a-gestao-ambiental-responsavel/","text/html; charset=UTF-8","200","OK","Indexable","","20","0.066","",""
"https://www.flibs.com/en/home.html","","301","Moved Permanently","Non-Indexable","Redirected","2","0.020","https://www.flibs.com/","HTTP Redirect"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=4.1.2","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.117","",""
"https://teksea.net/wp-content/uploads/2026/02/scr3_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.083","",""
"https://teksea.net/videos/tekpower-scr-retificador-carregador/","text/html; charset=UTF-8","200","OK","Indexable","","8","0.105","",""
"https://teksea.net/wp-content/uploads/2026/03/ups_comercial_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.088","",""
"https://teksea.net/wp-content/uploads/2026/06/inversor_cc_ca_rack_19_11_05_25-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.085","",""
"https://www.ntexpo.com.br/?utm_source=chatgpt.com","text/html; charset=utf-8","200","OK","Indexable","","2","1.784","",""
"https://teksea.net/produto/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","42","0.525","https://teksea.net/produtos/","HTTP Redirect"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/mask-form-elementor/assets/deprecate_js/maskformelementor.js?ver=1782299658","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.038","",""
"https://teksea.net/wp-content/uploads/2026/03/bki_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.043","",""
"https://teksea.net/produto/ups-industrial-full-igbt/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.098","",""
"https://teksea.net/produto/ups-comercial/","text/html; charset=UTF-8","200","OK","Indexable","","28","0.098","",""
"https://teksea.net/produto/conversor-estatico-de-frequencia-400hz/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.136","",""
"https://www.workboatshow.com/?utm_source=chatgpt.com","text/html; charset=UTF-8","200","OK","Indexable","","2","2.232","",""
"https://teksea.net/wp-content/plugins/mask-form-elementor/assets/deprecate_js/jquery.mask.min.js?ver=1.0","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.051","",""
"https://teksea.net/wp-content/uploads/2026/03/conversor_estatico_de_frequencia_1_06_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.098","",""
"https://teksea.net/produto/inversor-cc-ca-rack-19/","text/html; charset=UTF-8","200","OK","Indexable","","32","0.102","",""
"https://teksea.net/wp-content/plugins/wp-rocket/assets/js/wpr-beacon.min.js","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.036","",""
"https://teksea.net/wp-content/uploads/2026/03/ups_modular_3_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.034","",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_c-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.039","",""
"https://teksea.net/produto/ups-modular/","text/html; charset=UTF-8","200","OK","Indexable","","24","0.107","",""
"https://teksea.net/wp-content/uploads/2026/03/ups_full_igbt_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.100","",""
"https://teksea.net/wp-content/uploads/2026/06/inversor_cc_ca_rack_19_11_05_25.webp","image/webp","200","OK","Indexable","","0","0.104","",""
"https://teksea.net/produto/inversor-cc-ca-industrial/","text/html; charset=UTF-8","200","OK","Indexable","","24","0.109","",""
"https://teksea.net/produto/kral-bombas-serie-c/","text/html; charset=UTF-8","200","OK","Indexable","","18","0.099","",""
"https://teksea.net/wp-content/uploads/2026/03/ups_modular_3_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.103","",""
"https://teksea.net/wp-content/uploads/2026/03/ups_comercial_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.091","",""
"https://teksea.net/wp-content/uploads/2026/03/conversor_estatico_de_frequencia_1_06_04_25.webp","image/webp","200","OK","Indexable","","0","0.115","",""
"https://teksea.net/wp-content/uploads/2026/03/bki_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.113","",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_c.webp","image/webp","200","OK","Indexable","","0","0.107","",""
"https://teksea.net/wp-content/uploads/2026/03/ups_full_igbt_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.097","",""
"https://teksea.net/wp-content/uploads/2026/03/motor_h_eco.webp","image/webp","200","OK","Indexable","","0","0.104","",""
"https://teksea.net/wp-content/uploads/2026/03/tps48_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.106","",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_l-1.webp","image/webp","200","OK","Indexable","","0","0.096","",""
"https://teksea.net/wp-content/uploads/2026/03/vhf_icom_m506.webp","image/webp","200","OK","Indexable","","0","0.084","",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_z_series.webp","image/webp","200","OK","Indexable","","0","0.111","",""
"https://teksea.net/wp-content/uploads/2026/03/wheelhouse_tekmation_computer_touch_screen-1024x1024.webp","image/webp","200","OK","Indexable","","0","0.095","",""
"https://teksea.net/wp-content/uploads/2026/03/tekcharger_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.092","",""
"https://teksea.net/wp-content/uploads/2026/04/OFF-TEKSEA-SITE-NOTICIA-1-1024x479.png","image/png","200","OK","Indexable","","0","0.088","",""
"https://teksea.net/wp-content/plugins/jet-search/assets/lib/chosen/chosen.min.css?ver=1.8.7","text/css; charset=utf-8","200","OK","Indexable","","0","0.099","",""
"https://teksea.net/wp-content/themes/hello-elementor/assets/css/header-footer.css?ver=3.4.9","text/css; charset=utf-8","200","OK","Indexable","","0","0.090","",""
"https://teksea.net/wp-content/plugins/jet-search/assets/css/jet-search.css?ver=3.6.1.2","text/css; charset=utf-8","200","OK","Indexable","","0","0.083","",""
"https://teksea.net/wp-content/uploads/elementor/css/post-44.css?ver=1783441924","text/css; charset=utf-8","200","OK","Indexable","","0","0.093","",""
"https://teksea.net/wp-content/plugins/mask-form-elementor/assets/js/new-input-mask.js?ver=4.4.3","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.090","",""
"https://teksea.net/wp-content/plugins/jet-search/assets/lib/jet-plugins/jet-plugins.js?ver=1.0.0","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.042","",""
