"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://teksea.net/wp-content/uploads/2026/02/Logo-Teksea-Branco.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1746","1746","1746","0.669","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.069","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/Logo-Teksea-Branco.svg","2026-07-09 09:46:04"
"https://teksea.net/produto/tms-1000-monitoracao-e-alarmes-de-tanques/","text/html; charset=UTF-8","200","OK","Indexable","","TMS-1000 Monitoração e Alarmes de Tanques — TekSea","50","506","","0","0","","0","TMS-1000 Monitoração e Alarmes de Tanques","41","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/tms-1000-monitoracao-e-alarmes-de-tanques/","","","","","","681916","103189","103189","39.530","","757","170","4.453","37.027","Hard","1.187","1","2","","230","110","0","100.000","135","55","0","10","9","0","","","","","6911432062151bd6f867fea7e50d8086","0.121","Tue, 07 Jul 2026 19:01:41 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/tms-1000-monitoracao-e-alarmes-de-tanques/","2026-07-09 09:46:04"
"https://teksea.net/wp-content/uploads/2026/02/svg-Saneamento.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","452","452","452","0.173","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.115","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/svg-Saneamento.svg","2026-07-09 09:46:04"
"https://teksea.net/wp-content/uploads/2026/03/corebox_smart_g1-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","43474","43474","43474","16.654","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.057","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/corebox_smart_g1-1024x1024.webp","2026-07-09 09:46:05"
"https://teksea.net/cdn-cgi/l/email-protection","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","112","110","0","100.000","0","0","0","0","0","0","","","","","","0.079","","","","","","1.1","","","","","","https://teksea.net/cdn-cgi/l/email-protection","2026-07-09 09:46:05"
"https://teksea.net/subcategoria/protecao/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Proteção — TekSea","28","274","","0","0","","0","Linha de Produtos","17","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/protecao/","","","","","","628385","99984","99984","38.302","","427","125","3.416","35.951","Hard","1.011","1","2","","225","110","0","100.000","135","55","0","10","9","0","","","","","9ff85c4a33f55b462820e44d4f8a2f47","0.054","Wed, 08 Jul 2026 19:52:40 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/subcategoria/protecao/","2026-07-09 09:46:04"
"https://teksea.net/mercados-que-atendemos/acucar-etanol/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Açúcar & Etanol — TekSea","35","333","","0","0","","0","Açúcar & Etanol","15","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/acucar-etanol/","https://teksea.net/mercados-que-atendemos/acucar-etanol/page/2/","","","","","633509","96289","96289","36.886","","520","152","3.421","32.210","Hard","1.043","1","2","","335","110","0","100.000","153","62","0","10","9","0","","","","","5eececd1fd8f7d2ce082868795357a88","0.128","Tue, 07 Jul 2026 18:41:15 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/mercados-que-atendemos/acucar-etanol/","2026-07-09 09:46:04"
"https://teksea.net/wp-content/uploads/2026/03/NT-Expo-_-o-que-fazer-no-terceiro-dia.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","56611","56611","56611","21.687","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.084","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/NT-Expo-_-o-que-fazer-no-terceiro-dia.jpg","2026-07-09 09:46:05"
"https://teksea.net/wp-content/uploads/2026/03/gen1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","228724","228724","228724","87.620","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.040","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/gen1.webp","2026-07-09 09:46:05"
"https://teksea.net/segmento/automacao/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Automação — TekSea","29","296","","0","0","","0","Automação","9","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/segmento/automacao/","https://teksea.net/segmento/automacao/page/2/","","","","","655981","101381","101381","38.837","","480","152","3.158","32.843","Hard","0.962","1","2","","117","110","0","100.000","153","59","0","10","9","0","","","","","9050aca6375d7da1749635a2c926ff1d","0.067","Tue, 07 Jul 2026 16:58:04 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/segmento/automacao/","2026-07-09 09:46:05"
"https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Siderurgia & Mineração — TekSea","42","400","","0","0","","0","Siderurgia & Mineração","22","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/","https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/page/2/","","","","","631381","96822","96822","37.091","","523","152","3.441","26.055","Very Hard","1.063","1","2","","335","110","0","100.000","153","63","0","10","9","0","","","","","e25e37f807b3ee5150c93a95faef534d","0.128","Tue, 07 Jul 2026 18:28:57 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/","2026-07-09 09:46:05"
"https://teksea.net/noticias/","text/html; charset=UTF-8","200","OK","Indexable","","Notícias — TekSea","17","166","","0","0","","0","","0","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/noticias/","https://teksea.net/noticias/page/2/","","","","","685348","106089","106089","40.641","","1065","225","4.733","34.975","Hard","1.474","1","1","","239","110","0","100.000","182","65","0","10","9","0","","","","","b545ff175cd5c7faff8736ace678645c","0.081","Wed, 08 Jul 2026 06:55:17 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/noticias/","2026-07-09 09:46:05"
"https://teksea.net/segmento/acessorios/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Acessórios — TekSea","30","291","","0","0","","0","Acessórios","10","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/segmento/acessorios/","","","","","","639357","100303","100303","38.424","","469","140","3.350","30.988","Hard","0.986","1","2","","116","110","0","100.000","145","56","0","10","9","0","","","","","1cb93dbd76b75791edffae278a7a3291","0.108","Thu, 09 Jul 2026 11:48:30 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/segmento/acessorios/","2026-07-09 09:46:05"
"https://teksea.net/produto/marine-paineis-distribuicao-principal-e-auxiliares/","text/html; charset=UTF-8","200","OK","Indexable","","MARINE | Painéis Distribuição Principal e Auxiliares — TekSea","61","549","","0","0","","0","MARINE | Painéis Distribuição Principal e Auxiliares","52","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/marine-paineis-distribuicao-principal-e-auxiliares/","","","","","","687452","103559","103559","39.671","","700","167","4.192","32.897","Hard","1.138","1","2","","232","110","0","100.000","135","55","0","10","9","0","","","","","5c54ac96565eed761c77edeaae4b923d","0.064","Wed, 08 Jul 2026 16:06:44 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/marine-paineis-distribuicao-principal-e-auxiliares/","2026-07-09 09:46:06"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=4.1.2","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10534","10534","10534","4.035","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.141","Wed, 24 Jun 2026 11:09:23 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=4.1.2","2026-07-09 09:46:06"
"https://teksea.net/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","39695","39695","39695","15.206","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.080","Tue, 23 Jun 2026 17:51:09 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5","2026-07-09 09:46:06"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/mask-form-elementor/assets/js/custom-mask-script.js?ver=1782299569","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5474","5474","5474","2.097","","0","","","","","0.000","1","9","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.075","Wed, 24 Jun 2026 11:12:49 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/cache/min/1/wp-content/plugins/mask-form-elementor/assets/js/custom-mask-script.js?ver=1782299569","2026-07-09 09:46:06"
"https://teksea.net/produto/kral-estacoes-oleo-lubrificante/","text/html; charset=UTF-8","200","OK","Indexable","","KRAL | Estações Óleo Lubrificante — TekSea","42","396","","0","0","","0","KRAL | Estações Óleo Lubrificante","33","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/kral-estacoes-oleo-lubrificante/","","","","","","705541","107909","107909","41.338","","1252","252","4.968","30.430","Hard","1.623","1","2","","236","110","0","100.000","136","56","0","10","9","0","","","","","780e948cb641cfe490c5c55d3e0a6171","0.060","Tue, 07 Jul 2026 19:02:40 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/kral-estacoes-oleo-lubrificante/","2026-07-09 09:46:06"
"https://teksea.net/wp-content/uploads/2026/02/img_sp.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","139342","139342","139342","53.379","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.023","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/img_sp.webp","2026-07-09 09:46:07"
"https://teksea.net/produto/kral-bombas-serie-k/","text/html; charset=UTF-8","200","OK","Indexable","","KRAL Bombas | Série K — TekSea","30","299","","0","0","","0","KRAL Bombas | Série K","21","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/kral-bombas-serie-k/","","","","","","715929","107451","107451","41.162","","856","207","4.135","42.530","Hard","1.210","1","2","","18","7","0","6.360","139","60","0","10","9","0","","","","","5c1fd281bb2f6de0ed64fb91649de89a","0.188","Wed, 08 Jul 2026 19:21:07 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/kral-bombas-serie-k/","2026-07-09 09:46:06"
"https://teksea.net/mercados-que-atendemos/energia/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Energia — TekSea","27","260","","0","0","","0","Energia","7","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/energia/","https://teksea.net/mercados-que-atendemos/energia/page/2/","","","","","630116","96468","96468","36.955","","513","152","3.375","27.778","Very Hard","1.049","1","2","","335","110","0","100.000","153","63","0","10","9","0","","","","","af77d4e28c92ab36f641505187f3ff95","0.067","Tue, 07 Jul 2026 18:34:08 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/mercados-que-atendemos/energia/","2026-07-09 09:46:06"
"https://teksea.net/subcategoria/inversor-cc-ca-com-chave-estatica/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Inversor CC/CA com Chave Estática — TekSea","53","512","","0","0","","0","Linha de Produtos","17","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/inversor-cc-ca-com-chave-estatica/","","","","","","629183","100187","100187","38.380","","434","125","3.472","35.865","Hard","1.018","1","2","","225","110","0","100.000","135","55","0","10","9","0","","","","","efaf784333a00e5403fc8b476c4fbab6","0.081","Tue, 07 Jul 2026 16:52:30 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/subcategoria/inversor-cc-ca-com-chave-estatica/","2026-07-09 09:46:06"
"https://teksea.net/wp-content/uploads/2026/03/1920.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","585002","585002","585002","224.103","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.126","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/1920.webp","2026-07-09 09:46:07"
"https://teksea.net/produto/radares/","text/html; charset=UTF-8","200","OK","Indexable","","Radares — TekSea","16","166","","0","0","","0","Radares","7","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/radares/","","","","","","709212","107564","107564","41.206","","868","194","4.474","39.137","Hard","1.228","1","2","","230","110","0","100.000","136","56","0","10","9","0","","","","","6d8a04274d7086294c62686dee0c31b6","0.070","Wed, 08 Jul 2026 19:52:30 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/radares/","2026-07-09 09:46:07"
"https://teksea.net/wp-content/uploads/2026/02/svg-Telecomunicacoes.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1101","1101","1101","0.422","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.070","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/svg-Telecomunicacoes.svg","2026-07-09 09:46:07"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/js/frontend/modules/jet-smart-filters.js?ver=1782299569","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","696","696","696","0.267","","0","","","","","0.000","1","11","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.069","Wed, 24 Jun 2026 11:12:49 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/js/frontend/modules/jet-smart-filters.js?ver=1782299569","2026-07-09 09:46:07"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/js/frontend/frontend.js?ver=1782299569","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","8291","8291","8291","3.176","","0","","","","","0.000","1","10","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.070","Wed, 24 Jun 2026 11:12:49 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/js/frontend/frontend.js?ver=1782299569","2026-07-09 09:46:07"
"https://teksea.net/produto/display-ecdis/","text/html; charset=UTF-8","200","OK","Indexable","","Display ECDIS — TekSea","22","216","","0","0","","0","Display ECDIS","13","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/display-ecdis/","","","","","","678817","103527","103527","39.659","","952","215","4.428","46.026","Hard","1.348","1","2","","230","110","0","100.000","135","55","0","10","9","0","","","","","f3448aa0ff9fb63b12f6526eafef17","0.071","Tue, 07 Jul 2026 16:45:32 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/display-ecdis/","2026-07-09 09:46:07"
"https://teksea.net/wp-content/uploads/2026/03/ind_stria_pain_is_de_distribui_o_el_trica-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","30184","30184","30184","11.563","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.111","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/ind_stria_pain_is_de_distribui_o_el_trica-1024x1024.webp","2026-07-09 09:46:07"
"https://teksea.net/wp-content/uploads/2026/02/img_naval_e_portu_rio.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","221208","221208","221208","84.741","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.075","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/img_naval_e_portu_rio.webp","2026-07-09 09:46:08"
"https://teksea.net/wp-content/plugins/download-manager/assets/js/wpdm.min.js?ver=7.0","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1268","1268","1268","0.486","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.073","Sat, 04 Jul 2026 09:37:43 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/plugins/download-manager/assets/js/wpdm.min.js?ver=7.0","2026-07-09 09:46:08"
"https://teksea.net/produto/tekmation-iamcs-sistema-integrado-de-automacao/","text/html; charset=UTF-8","200","OK","Indexable","","Tekmation IAMCS | Sistema Integrado de Automação — TekSea","57","568","","0","0","","0","Tekmation IAMCS | Sistema Integrado de Automação","48","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/tekmation-iamcs-sistema-integrado-de-automacao/","","","","","","704302","107010","107010","40.993","","804","179","4.492","32.339","Hard","1.202","1","2","","228","110","0","100.000","136","56","0","10","9","0","","","","","82c6134f7f73e30fb9c4428426ffe755","0.089","Wed, 08 Jul 2026 06:11:06 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/tekmation-iamcs-sistema-integrado-de-automacao/","2026-07-09 09:46:07"
"https://teksea.net/wp-content/uploads/2026/03/bms_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","62430","62430","62430","23.916","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.083","Thu, 02 Apr 2026 17:23:20 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/bms_1_02_04_25-1024x1024.webp","2026-07-09 09:46:08"
"https://teksea.net/subcategoria/inversor-cc-ca","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","220","110","0","100.000","0","0","0","0","0","0","","","","","","0.639","","https://teksea.net/subcategoria/inversor-cc-ca/","HTTP Redirect","","","1.1","","","","","","https://teksea.net/subcategoria/inversor-cc-ca","2026-07-09 09:46:07"
"https://teksea.net/wp-content/uploads/2026/02/svg-Hidroeletrica.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","442","442","442","0.169","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.098","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/svg-Hidroeletrica.svg","2026-07-09 09:46:08"
"https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_9001_v2.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","256672","256672","256672","98.326","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.025","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_9001_v2.webp","2026-07-09 09:46:08"
"https://teksea.net/subcategoria/bombas-de-parafuso-duplo/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Bombas de Parafuso Duplo — TekSea","44","435","","0","0","","0","Linha de Produtos","17","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/bombas-de-parafuso-duplo/","","","","","","629012","100021","100021","38.316","","433","125","3.464","37.441","Hard","1.013","1","2","","225","110","0","100.000","135","55","0","10","9","0","","","","","610cdb65163039dc639be6db9d7a8055","0.108","Wed, 08 Jul 2026 00:27:43 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/subcategoria/bombas-de-parafuso-duplo/","2026-07-09 09:46:08"
"https://teksea.net/segmento/energia-critica/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Energia Crítica — TekSea","35","323","","0","0","","0","Energia Crítica","15","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/segmento/energia-critica/","https://teksea.net/segmento/energia-critica/page/2/","","","","","653520","101292","101292","38.803","","519","152","3.414","26.997","Very Hard","1.018","1","2","","116","110","0","100.000","153","64","0","10","9","0","","","","","7020c84a984fa60f7586e623f4c89a24","0.114","Tue, 07 Jul 2026 18:38:32 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/segmento/energia-critica/","2026-07-09 09:46:08"
"https://teksea.net/subcategoria/chaveados-modulares-tps/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Chaveados Modulares TPS — TekSea","43","433","","0","0","","0","Linha de Produtos","17","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/chaveados-modulares-tps/","","","","","","640306","100532","100532","38.512","","459","131","3.504","31.683","Hard","1.033","1","2","","225","110","0","100.000","139","57","0","10","9","0","","","","","42e356125612a21d818f6db51c3798e9","0.071","Tue, 07 Jul 2026 18:07:49 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/subcategoria/chaveados-modulares-tps/","2026-07-09 09:46:08"
"https://teksea.net/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2438","2438","2438","0.934","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.090","Thu, 21 May 2026 18:23:13 GMT","","","","","1.1","","","","","","https://teksea.net/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec","2026-07-09 09:46:09"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=4.1.2","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","6419","6419","6419","2.459","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.078","Wed, 24 Jun 2026 11:09:23 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=4.1.2","2026-07-09 09:46:09"
"https://teksea.net/produto/ams1024-modulo-para-monitoracao-e-alarmes/","text/html; charset=UTF-8","200","OK","Indexable","","AMS1024 | Módulo para Monitoração e Alarmes — TekSea","52","518","","0","0","","0","AMS1024 | Módulo para Monitoração e Alarmes","43","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/ams1024-modulo-para-monitoracao-e-alarmes/","","","","","","703614","107065","107065","41.015","","894","191","4.681","31.938","Hard","1.287","1","2","","230","110","0","100.000","136","56","0","10","9","0","","","","","ef89c5ba66e2ef4aada4b63c4f8dcaa6","0.060","Tue, 07 Jul 2026 18:07:41 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/ams1024-modulo-para-monitoracao-e-alarmes/","2026-07-09 09:46:08"
"https://teksea.net/eventos/mostra-bid-brasil/","text/html; charset=UTF-8","200","OK","Indexable","","Mostra BID Brasil — TekSea","26","246","","0","0","","0","","0","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/eventos/mostra-bid-brasil/","","","","","","704643","106022","106022","40.615","","725","194","3.737","34.192","Hard","1.125","1","2","","16","8","0","7.270","141","60","0","12","10","0","","","","","865730cfe190d29100feefba86d8c973","0.071","Tue, 07 Jul 2026 17:19:38 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/eventos/mostra-bid-brasil/","2026-07-09 09:46:09"
